distance,dropoff_h3,duration,pickup_h3
36200.6,8a2a100ae687fff,1889.4,882a103b39fffff
31635.3,8a2a100883b7fff,1808.3,882a103b39fffff
27938.7,8a2a100d6db7fff,1594.4,882a103b39fffff
27720.7,8a2a10089387fff,1592.9,882a103b39fffff
26924.0,8a2a100d2157fff,1504.8,882a103b39fffff
34450.3,8a2a100aed27fff,1845.3,882a103b39fffff
29453.0,8a2a1008b8d7fff,1741.5,882a103b39fffff
28574.6,8a2a100abc1ffff,1535.6,882a103b39fffff
25623.1,8a2a1072cdb7fff,1793.0,882a103b39fffff
27330.2,8a2a100d6c8ffff,1548.4,882a103b39fffff
31111.3,8a2a10089c9ffff,1759.7,882a103b39fffff
29743.8,8a2a100d4da7fff,1679.8,882a103b39fffff
32915.6,8a2a100ae6a7fff,1842.5,882a103b39fffff
33136.2,8a2a100aec47fff,1753.4,882a103b39fffff
29301.3,8a2a10089a07fff,1618.7,882a103b39fffff
28595.5,8a2a1008c05ffff,1643.7,882a103b39fffff
25858.7,8a2a100d6ba7fff,1442.9,882a103b39fffff
25100.4,8a2a1072c467fff,1707.0,882a103b39fffff
30443.8,8a2a100aa96ffff,1620.6,882a103b39fffff
24701.6,8a2a10728897fff,1670.3,882a103b39fffff
24729.8,8a2a1072c097fff,1690.8,882a103b39fffff
29900.2,8a2a100abd97fff,1646.6,882a103b39fffff
29515.6,8a2a1072cda7fff,1809.6,882a103b39fffff
32634.0,8a2a100ae8effff,1718.1,882a103b39fffff
25678.5,8a2a1072cd17fff,1821.6,882a103b39fffff
23930.4,8a2a1072d5a7fff,1595.2,882a103b39fffff
22174.6,8a2a1072dcdffff,1390.2,882a103b39fffff
28623.2,8a2a1008d70ffff,1625.8,882a103b39fffff
28600.0,8a2a100d265ffff,1720.3,882a103b39fffff
26513.7,8a2a1008db37fff,1509.8,882a103b39fffff
28436.6,8a2a100d2457fff,1658.9,882a103b39fffff
28307.7,8a2a10725a97fff,1567.0,882a103b39fffff
25875.9,8a2a100d2867fff,1376.4,882a103b39fffff
29158.7,8a2a10725817fff,1626.2,882a103b39fffff
24863.9,8a2a1072cc57fff,1717.4,882a103b39fffff
27666.2,8a2a10089277fff,1608.3,882a103b39fffff
27247.8,8a2a100d6687fff,1503.0,882a103b39fffff
27969.0,8a2a1008cb4ffff,1561.3,882a103b39fffff
31777.9,8a2a10088007fff,1804.8,882a103b39fffff
30946.1,8a2a100aa0e7fff,1808.4,882a103b39fffff
32764.4,8a2a100aa86ffff,1738.3,882a103b39fffff
29287.4,8a2a1008b157fff,1718.4,882a103b39fffff
28624.5,8a2a100d3537fff,1656.5,882a103b39fffff
26746.7,8a2a100d690ffff,1515.8,882a103b39fffff
23514.8,8a2a100d342ffff,1602.8,882a103b39fffff
29708.7,8a2a10088a67fff,1714.6,882a103b39fffff
28669.4,8a2a100ab49ffff,1637.7,882a103b39fffff
29900.4,8a2a10089d0ffff,1656.4,882a103b39fffff
32369.6,8a2a100ae85ffff,1687.2,882a103b39fffff
30038.5,8a2a100aa667fff,1728.6,882a103b39fffff
30519.4,8a2a10088147fff,1790.1,882a103b39fffff
28069.4,8a2a100d3c47fff,1511.6,882a103b39fffff
25061.8,8a2a1072cce7fff,1744.8,882a103b39fffff
30261.5,8a2a10089187fff,1694.1,882a103b39fffff
33331.3,8a2a100ae897fff,1768.6,882a103b39fffff
27535.3,8a2a100d2d97fff,1532.0,882a103b39fffff
29610.1,8a2a1072191ffff,1711.9,882a103b39fffff
28416.2,8a2a100ab567fff,1603.0,882a103b39fffff
23141.9,8a2a1072ca1ffff,1542.1,882a103b39fffff
29359.8,8a2a100d6597fff,1659.4,882a103b39fffff
27990.7,8a2a100d3d97fff,1578.6,882a103b39fffff
29416.2,8a2a1008d28ffff,1614.1,882a103b39fffff
26032.3,8a2a1008d867fff,1415.8,882a103b39fffff
28101.5,8a2a100d2547fff,1614.7,882a103b39fffff
33803.4,8a2a100ae6affff,1798.7,882a103b39fffff
23749.7,8a2a10728937fff,1527.5,882a103b39fffff
24184.9,8a2a100d30f7fff,1647.8,882a103b39fffff
24659.8,8a2a1072c6b7fff,1641.3,882a103b39fffff
30641.8,8a2a1008810ffff,1816.5,882a103b39fffff
29860.2,8a2a1008898ffff,1723.8,882a103b39fffff
27581.6,8a2a100d451ffff,1591.8,882a103b39fffff
29570.3,8a2a100aa2f7fff,1704.1,882a103b39fffff
23494.4,8a2a1072cae7fff,1531.1,882a103b39fffff
26002.8,8a2a100d290ffff,1390.8,882a103b39fffff
28303.3,8a2a1008dacffff,1613.1,882a103b39fffff
29322.6,8a2a1008c2dffff,1682.5,882a103b39fffff
28044.8,8a2a100d6477fff,1570.9,882a103b39fffff
28846.6,8a2a100ab4b7fff,1644.0,882a103b39fffff
27743.7,8a2a100d6ca7fff,1585.1,882a103b39fffff
27264.8,8a2a1008db77fff,1527.3,882a103b39fffff
24478.4,8a2a1072888ffff,1624.9,882a103b39fffff
29057.5,8a2a1008b15ffff,1685.8,882a103b39fffff
28734.0,8a2a1008d75ffff,1669.1,882a103b39fffff
32230.0,8a2a100aa937fff,1713.9,882a103b39fffff
28534.3,8a2a100898effff,1647.1,882a103b39fffff
22949.5,8a2a100d3797fff,1506.6,882a103b39fffff
23873.5,8a2a1072dcc7fff,1591.5,882a103b39fffff
27069.0,8a2a1008dbb7fff,1524.6,882a103b39fffff
26709.4,8a2a100d6887fff,1505.7,882a103b39fffff
27215.0,8a2a1008dc67fff,1516.2,882a103b39fffff
26663.0,8a2a1008db8ffff,1504.6,882a103b39fffff
34816.7,8a2a100a1467fff,1832.3,882a103b39fffff
27700.9,8a2a1008961ffff,1612.7,882a103b39fffff
28305.1,8a2a100ab79ffff,1597.6,882a103b39fffff
28804.3,8a2a1008c217fff,1638.2,882a103b39fffff
31729.0,8a2a100ae31ffff,1660.0,882a103b39fffff
33289.8,8a2a100aa8f7fff,1785.9,882a103b39fffff
23680.5,8a2a1072dc07fff,1558.5,882a103b39fffff
28125.7,8a2a1008d0c7fff,1619.7,882a103b39fffff
31898.1,8a2a100ae74ffff,1633.5,882a103b39fffff
26856.4,8a2a100d2b97fff,1508.3,882a103b39fffff
27018.0,8a2a100d2a9ffff,1532.4,882a103b39fffff
27334.6,8a2a100d2357fff,1568.3,882a103b39fffff
26329.3,8a2a100d6a97fff,1508.9,882a103b39fffff
30954.4,8a2a10088157fff,1852.5,882a103b39fffff
29954.4,8a2a1008c9a7fff,1722.5,882a103b39fffff
30152.0,8a2a100aa267fff,1668.8,882a103b39fffff
24120.8,8a2a1072c8cffff,1604.4,882a103b39fffff
34277.5,8a2a100a10e7fff,1843.0,882a103b39fffff
29664.8,8a2a10089d4ffff,1641.1,882a103b39fffff
28137.0,8a2a1008cb47fff,1583.6,882a103b39fffff
27373.5,8a2a100d2ceffff,1543.6,882a103b39fffff
31067.8,8a2a10088a87fff,1817.6,882a103b39fffff
27737.8,8a2a100d2207fff,1626.8,882a103b39fffff
28808.7,8a2a10725877fff,1601.4,882a103b39fffff
29414.8,8a2a100aaa0ffff,1569.2,882a103b39fffff
28158.8,8a2a10089adffff,1633.4,882a103b39fffff
27826.3,8a2a1008d317fff,1579.7,882a103b39fffff
27546.8,8a2a100d662ffff,1538.7,882a103b39fffff
27651.9,8a2a100d4d9ffff,1603.4,882a103b39fffff
27411.1,8a2a100d2017fff,1549.9,882a103b39fffff
26440.2,8a2a100d04d7fff,1439.2,882a103b39fffff
27718.4,8a2a100896effff,1601.7,882a103b39fffff
29855.9,8a2a10088817fff,1736.0,882a103b39fffff
27864.0,8a2a100d22f7fff,1634.5,882a103b39fffff
27171.3,8a2a1008d917fff,1536.5,882a103b39fffff
30090.5,8a2a1008d687fff,1695.0,882a103b39fffff
22260.9,8a2a100d36f7fff,1431.6,882a103b39fffff
26980.2,8a2a100d6ceffff,1523.3,882a103b39fffff
33330.1,8a2a1008b887fff,1834.3,882a103b39fffff
23334.1,8a2a1072caf7fff,1503.8,882a103b39fffff
28645.6,8a2a100f258ffff,1563.0,882a103b39fffff
30989.4,8a2a100f6487fff,1667.9,882a103b39fffff
30606.6,8a2a1008874ffff,1841.7,882a103b39fffff
28455.1,8a2a100f26b7fff,1551.7,882a103b39fffff
29122.9,8a2a1008c397fff,1660.0,882a103b39fffff
27221.8,8a2a100d69b7fff,1561.5,882a103b39fffff
27579.4,8a2a100ab6dffff,1556.2,882a103b39fffff
23723.8,8a2a100d348ffff,1622.6,882a103b39fffff
34683.0,8a2a100aecf7fff,1828.6,882a103b39fffff
23131.1,8a2a100d34cffff,1542.3,882a103b39fffff
29084.6,8a2a1008b3b7fff,1708.8,882a103b39fffff
24186.2,8a2a1072d597fff,1581.2,882a103b39fffff
27693.7,8a2a1008ca6ffff,1573.6,882a103b39fffff
31512.8,8a2a10088b9ffff,1810.2,882a103b39fffff
29855.4,8a2a10088a37fff,1744.3,882a103b39fffff
30117.3,8a2a1008b62ffff,1712.9,882a103b39fffff
28281.2,8a2a1008dac7fff,1597.4,882a103b39fffff
27954.7,8a2a100d2727fff,1626.7,882a103b39fffff
30562.9,8a2a100883affff,1807.5,882a103b39fffff
25138.9,8a2a100d3c77fff,1714.6,882a103b39fffff
28331.6,8a2a1008bad7fff,1626.2,882a103b39fffff
32859.8,8a2a100a122ffff,1870.8,882a103b39fffff
26961.2,8a2a100d6747fff,1461.9,882a103b39fffff
28679.3,8a2a1008cb87fff,1640.8,882a103b39fffff
27683.8,8a2a100d23b7fff,1610.3,882a103b39fffff
28396.6,8a2a1008b28ffff,1658.2,882a103b39fffff
26699.1,8a2a100d6237fff,1441.6,882a103b39fffff
28781.6,8a2a100d3caffff,1661.3,882a103b39fffff
29793.8,8a2a10088927fff,1743.7,882a103b39fffff
31982.1,8a2a100ae05ffff,1684.9,882a103b39fffff
24164.8,8a2a1072dd6ffff,1624.1,882a103b39fffff
26920.8,8a2a100d6387fff,1463.4,882a103b39fffff
33264.9,8a2a1008c677fff,1860.6,882a103b39fffff
28552.4,8a2a1008d55ffff,1637.3,882a103b39fffff
29096.0,8a2a10721b2ffff,1742.7,882a103b39fffff
27063.3,8a2a100d606ffff,1471.2,882a103b39fffff
34513.3,8a2a100a1007fff,1870.9,882a103b39fffff
27672.6,8a2a100ab7affff,1554.0,882a103b39fffff
27136.1,8a2a1008db57fff,1508.8,882a103b39fffff
29231.6,8a2a100f2587fff,1662.8,882a103b39fffff
29920.6,8a2a100aa347fff,1638.4,882a103b39fffff
24478.6,8a2a1072c187fff,1658.6,882a103b39fffff
29778.4,8a2a100898b7fff,1663.4,882a103b39fffff
32270.4,8a2a100ae0d7fff,1689.3,882a103b39fffff
25679.7,8a2a100d295ffff,1350.4,882a103b39fffff
32752.1,8a2a100ae0b7fff,1722.3,882a103b39fffff
33301.2,8a2a100ae9affff,1756.1,882a103b39fffff
25302.4,8a2a1072c477fff,1702.0,882a103b39fffff
23913.9,8a2a1072c2effff,1552.3,882a103b39fffff
28682.7,8a2a1008d7affff,1631.7,882a103b39fffff
33797.2,8a2a100a168ffff,1792.2,882a103b39fffff
26623.7,8a2a100d664ffff,1441.0,882a103b39fffff
28753.2,8a2a1008d7b7fff,1634.6,882a103b39fffff
34239.0,8a2a100a1227fff,1825.2,882a103b39fffff
25221.6,8a2a1072806ffff,1643.6,882a103b39fffff
30062.5,8a2a1008c9b7fff,1728.5,882a103b39fffff
26564.0,8a2a100d6b27fff,1544.1,882a103b39fffff
27216.9,8a2a100d6d47fff,1547.1,882a103b39fffff
26637.9,8a2a100d05a7fff,1450.8,882a103b39fffff
33522.7,8a2a100a1667fff,1781.7,882a103b39fffff
28416.3,8a2a1008b327fff,1633.7,882a103b39fffff
24252.3,8a2a10728817fff,1595.4,882a103b39fffff
24214.9,8a2a1072d51ffff,1580.7,882a103b39fffff
29239.8,8a2a10089557fff,1742.8,882a103b39fffff
27195.6,8a2a100d619ffff,1563.4,882a103b39fffff
23296.2,8a2a1072cac7fff,1506.9,882a103b39fffff
27473.7,8a2a100d2007fff,1582.4,882a103b39fffff
29136.0,8a2a1008c157fff,1669.2,882a103b39fffff
28338.9,8a2a100d3c57fff,1631.5,882a103b39fffff
29192.1,8a2a10089cd7fff,1737.4,882a103b39fffff
26273.7,8a2a1008d857fff,1452.2,882a103b39fffff
30561.0,8a2a10088667fff,1834.8,882a103b39fffff
30529.0,8a2a100aaa97fff,1736.8,882a103b39fffff
25086.5,8a2a1072c537fff,1725.9,882a103b39fffff
24250.4,8a2a1072c0affff,1629.6,882a103b39fffff
28258.3,8a2a1008b2cffff,1647.8,882a103b39fffff
28381.5,8a2a100ab54ffff,1606.9,882a103b39fffff
27664.5,8a2a100d2a67fff,1557.0,882a103b39fffff
27702.0,8a2a1008dcaffff,1584.9,882a103b39fffff
26131.1,8a2a100d6aaffff,1484.1,882a103b39fffff
26616.5,8a2a100d6647fff,1432.2,882a103b39fffff
27930.4,8a2a1008b22ffff,1634.0,882a103b39fffff
24695.9,8a2a1072812ffff,1655.2,882a103b39fffff
24947.5,8a2a10728d07fff,1673.7,882a103b39fffff
28295.4,8a2a1008902ffff,1654.7,882a103b39fffff
29157.1,8a2a100d269ffff,1755.3,882a103b39fffff
34834.3,8a2a100a1027fff,1928.4,882a103b39fffff
32761.6,8a2a100aa98ffff,1753.4,882a103b39fffff
28118.6,8a2a1072531ffff,1571.3,882a103b39fffff
29844.2,8a2a1008b8affff,1757.4,882a103b39fffff
26705.0,8a2a100d6867fff,1502.9,882a103b39fffff
33991.4,8a2a100aed37fff,1800.9,882a103b39fffff
27954.9,8a2a100890effff,1608.8,882a103b39fffff
32137.7,8a2a100880dffff,1798.4,882a103b39fffff
29628.8,8a2a1008b29ffff,1672.4,882a103b39fffff
30189.2,8a2a10089587fff,1800.6,882a103b39fffff
28508.8,8a2a100896b7fff,1649.5,882a103b39fffff
23736.4,8a2a100d360ffff,1608.9,882a103b39fffff
28041.0,8a2a100d4d87fff,1658.8,882a103b39fffff
24069.0,8a2a1072cb87fff,1610.5,882a103b39fffff
30054.4,8a2a10721af7fff,1829.5,882a103b39fffff
36543.3,8a2a100aad2ffff,1903.1,882a103b39fffff
24072.5,8a2a1072c147fff,1602.1,882a103b39fffff
28188.3,8a2a100d6457fff,1593.1,882a103b39fffff
31174.1,8a2a100d44c7fff,1610.7,882a103b39fffff
26897.5,8a2a100d66e7fff,1472.5,882a103b39fffff
24399.0,8a2a10728ba7fff,1595.9,882a103b39fffff
33407.3,8a2a100aad57fff,1763.5,882a103b39fffff
32407.3,8a2a100ae66ffff,1726.9,882a103b39fffff
31946.6,8a2a100ae3a7fff,1678.6,882a103b39fffff
28827.6,8a2a107258e7fff,1629.4,882a103b39fffff
30161.6,8a2a100aa307fff,1706.9,882a103b39fffff
29748.0,8a2a10721a37fff,1795.7,882a103b39fffff
23727.5,8a2a1072c24ffff,1568.3,882a103b39fffff
24834.8,8a2a1072c567fff,1708.7,882a103b39fffff
28256.8,8a2a100d6587fff,1640.4,882a103b39fffff
28292.3,8a2a1008c267fff,1631.2,882a103b39fffff
28461.9,8a2a100897affff,1659.0,882a103b39fffff
26191.1,8a2a100d6b77fff,1474.1,882a103b39fffff
26997.9,8a2a100d6657fff,1488.0,882a103b39fffff
28906.8,8a2a1008ba1ffff,1696.4,882a103b39fffff
29257.9,8a2a1008952ffff,1744.8,882a103b39fffff
28395.2,8a2a10725147fff,1600.0,882a103b39fffff
35036.3,8a2a100a1547fff,1853.9,882a103b39fffff
29943.7,8a2a100aaa37fff,1712.2,882a103b39fffff
30358.5,8a2a100aa31ffff,1733.8,882a103b39fffff
32203.4,8a2a100aa977fff,1697.5,882a103b39fffff
23820.3,8a2a100d3397fff,1622.3,882a103b39fffff
30982.4,8a2a100aa0d7fff,1769.2,882a103b39fffff
28699.3,8a2a1008bb67fff,1667.9,882a103b39fffff
30475.0,8a2a100882b7fff,1822.7,882a103b39fffff
26834.1,8a2a100d61affff,1517.0,882a103b39fffff
29538.9,8a2a1008c8a7fff,1686.7,882a103b39fffff
31051.6,8a2a100aa017fff,1774.5,882a103b39fffff
29443.3,8a2a100d374ffff,1625.9,882a103b39fffff
25491.0,8a2a10728c0ffff,1723.3,882a103b39fffff
34196.5,8a2a100a1307fff,1821.4,882a103b39fffff
28711.6,8a2a1008d457fff,1631.8,882a103b39fffff
28776.1,8a2a1008d41ffff,1632.8,882a103b39fffff
29541.7,8a2a10088907fff,1706.4,882a103b39fffff
30527.5,8a2a10088247fff,1827.7,882a103b39fffff
28815.1,8a2a100ab41ffff,1652.2,882a103b39fffff
30092.1,8a2a10089137fff,1691.5,882a103b39fffff
28454.1,8a2a100d3527fff,1628.2,882a103b39fffff
28195.4,8a2a100d64f7fff,1555.3,882a103b39fffff
27291.3,8a2a1008d077fff,1512.3,882a103b39fffff
35378.3,8a2a100aa657fff,1853.8,882a103b39fffff
27054.5,8a2a100d6017fff,1537.4,882a103b39fffff
24079.1,8a2a1072d4b7fff,1570.0,882a103b39fffff
26460.3,8a2a100d6847fff,1495.1,882a103b39fffff
30096.0,8a2a100aa327fff,1697.4,882a103b39fffff
34310.4,8a2a100a1637fff,1858.3,882a103b39fffff
24818.3,8a2a107288dffff,1649.1,882a103b39fffff
28678.0,8a2a100899a7fff,1649.3,882a103b39fffff
27836.1,8a2a1008d0f7fff,1586.4,882a103b39fffff
30443.7,8a2a1072589ffff,1847.3,882a103b39fffff
28969.5,8a2a100d2b77fff,1601.2,882a103b39fffff
27710.0,8a2a100d6aeffff,1525.9,882a103b39fffff
27503.4,8a2a100d2a1ffff,1520.9,882a103b39fffff
30074.1,8a2a10089127fff,1702.8,882a103b39fffff
29953.6,8a2a100abca7fff,1639.6,882a103b39fffff
22821.1,8a2a1072ca67fff,1496.3,882a103b39fffff
35070.4,8a2a100a154ffff,1862.8,882a103b39fffff
27806.4,8a2a100ab697fff,1581.5,882a103b39fffff
29952.4,8a2a100882d7fff,1762.6,882a103b39fffff
29532.1,8a2a10721b1ffff,1766.0,882a103b39fffff
29765.5,8a2a1008b2d7fff,1697.6,882a103b39fffff
33449.7,8a2a100a1287fff,1766.3,882a103b39fffff
28475.3,8a2a1008cb77fff,1645.2,882a103b39fffff
28967.6,8a2a100abc8ffff,1641.9,882a103b39fffff
27302.3,8a2a100d2037fff,1540.8,882a103b39fffff
25458.6,8a2a1072cc87fff,1757.6,882a103b39fffff
30001.8,8a2a1008b927fff,1774.6,882a103b39fffff
27655.3,8a2a1008931ffff,1577.9,882a103b39fffff
29154.7,8a2a1072596ffff,1652.9,882a103b39fffff
36194.4,8a2a1008cc6ffff,1891.5,882a103b39fffff
26991.6,8a2a100d2127fff,1516.5,882a103b39fffff
25510.4,8a2a10728177fff,1693.0,882a103b39fffff
29654.5,8a2a1008c84ffff,1748.7,882a103b39fffff
31729.3,8a2a100aa62ffff,1906.6,882a103b39fffff
27674.2,8a2a1008dc57fff,1587.9,882a103b39fffff
24623.8,8a2a100d349ffff,1674.1,882a103b39fffff
30270.6,8a2a10088a47fff,1680.6,882a103b39fffff
28582.7,8a2a1008d437fff,1630.9,882a103b39fffff
27922.7,8a2a1008dcb7fff,1585.7,882a103b39fffff
33020.2,8a2a100aa837fff,1783.8,882a103b39fffff
30292.5,8a2a10088647fff,1799.3,882a103b39fffff
27858.7,8a2a100d22cffff,1635.9,882a103b39fffff
29179.6,8a2a100898e7fff,1636.6,882a103b39fffff
29976.1,8a2a1008c64ffff,1758.4,882a103b39fffff
30695.3,8a2a10088d6ffff,1728.8,882a103b39fffff
28851.0,8a2a10089977fff,1621.9,882a103b39fffff
30348.5,8a2a1008c6effff,1714.9,882a103b39fffff
28012.5,8a2a100ab08ffff,1569.5,882a103b39fffff
24514.7,8a2a1072dce7fff,1659.5,882a103b39fffff
34130.9,8a2a100a13a7fff,1825.3,882a103b39fffff
28878.8,8a2a1008954ffff,1702.3,882a103b39fffff
26580.8,8a2a1008d837fff,1475.2,882a103b39fffff
24401.7,8a2a1072891ffff,1609.6,882a103b39fffff
27288.7,8a2a100d21a7fff,1543.2,882a103b39fffff
33582.9,8a2a100a12a7fff,1775.1,882a103b39fffff
28134.5,8a2a1008b367fff,1632.7,882a103b39fffff
28926.3,8a2a1008c207fff,1655.2,882a103b39fffff
28796.0,8a2a1008c38ffff,1646.1,882a103b39fffff
28743.2,8a2a100ab487fff,1643.8,882a103b39fffff
29024.8,8a2a1008c2f7fff,1652.6,882a103b39fffff
23681.5,8a2a100d3467fff,1634.1,882a103b39fffff
35674.1,8a2a100a14c7fff,1902.9,882a103b39fffff
30619.6,8a2a10088ae7fff,1727.9,882a103b39fffff
28718.6,8a2a10089957fff,1583.8,882a103b39fffff
29511.5,8a2a1008b86ffff,1732.9,882a103b39fffff
31671.6,8a2a100aa757fff,1892.8,882a103b39fffff
28226.4,8a2a1008c357fff,1619.4,882a103b39fffff
29147.1,8a2a1008b3affff,1711.3,882a103b39fffff
30765.4,8a2a10089d9ffff,1727.2,882a103b39fffff
32657.2,8a2a10088657fff,1807.3,882a103b39fffff
27301.5,8a2a100d6cdffff,1546.5,882a103b39fffff
26744.5,8a2a100d62effff,1499.3,882a103b39fffff
28967.5,8a2a10721b6ffff,1730.3,882a103b39fffff
24054.2,8a2a1072dd27fff,1610.3,882a103b39fffff
26433.7,8a2a100d2907fff,1437.9,882a103b39fffff
26714.2,8a2a1008d99ffff,1488.8,882a103b39fffff
27712.0,8a2a1008ca5ffff,1562.3,882a103b39fffff
33317.0,8a2a100aed5ffff,1755.8,882a103b39fffff
28345.2,8a2a10089737fff,1645.9,882a103b39fffff
26673.1,8a2a100d2bb7fff,1478.4,882a103b39fffff
24355.3,8a2a100d30affff,1715.4,882a103b39fffff
32187.7,8a2a100ae14ffff,1686.8,882a103b39fffff
27318.1,8a2a100d6307fff,1516.0,882a103b39fffff
29221.2,8a2a1008c8f7fff,1652.0,882a103b39fffff
25877.3,8a2a10721a57fff,1822.1,882a103b39fffff
32975.5,8a2a100ae197fff,1739.6,882a103b39fffff
25162.3,8a2a1072c09ffff,1710.9,882a103b39fffff
24060.5,8a2a1072d587fff,1620.3,882a103b39fffff
27828.9,8a2a1008dd97fff,1573.7,882a103b39fffff
23762.9,8a2a1072c21ffff,1563.8,882a103b39fffff
33673.8,8a2a100a12b7fff,1788.2,882a103b39fffff
28203.6,8a2a1008d29ffff,1605.7,882a103b39fffff
30574.3,8a2a100aa14ffff,1750.5,882a103b39fffff
30275.7,8a2a100aa747fff,1748.1,882a103b39fffff
28363.9,8a2a100d2cd7fff,1643.0,882a103b39fffff
25039.3,8a2a10728027fff,1702.5,882a103b39fffff
28342.1,8a2a1008d297fff,1633.7,882a103b39fffff
28597.4,8a2a1008cab7fff,1616.8,882a103b39fffff
24055.6,8a2a1072c38ffff,1568.5,882a103b39fffff
29219.3,8a2a1008b39ffff,1708.1,882a103b39fffff
28523.1,8a2a1008d667fff,1656.4,882a103b39fffff
27829.1,8a2a100d2a17fff,1561.5,882a103b39fffff
29975.8,8a2a100888e7fff,1730.0,882a103b39fffff
23408.7,8a2a100d34e7fff,1587.1,882a103b39fffff
30124.5,8a2a1008c60ffff,1705.9,882a103b39fffff
33176.5,8a2a100ae11ffff,1771.6,882a103b39fffff
28325.8,8a2a1008b2a7fff,1692.9,882a103b39fffff
28501.1,8a2a100d6467fff,1606.1,882a103b39fffff
29159.5,8a2a1008b147fff,1717.3,882a103b39fffff
28524.6,8a2a1008ca87fff,1616.7,882a103b39fffff
27854.1,8a2a100ab737fff,1561.2,882a103b39fffff
27468.2,8a2a10725ac7fff,1488.0,882a103b39fffff
24896.9,8a2a1072c99ffff,1716.4,882a103b39fffff
28063.8,8a2a1008c377fff,1594.2,882a103b39fffff
28344.5,8a2a10089acffff,1662.7,882a103b39fffff
27995.7,8a2a100d228ffff,1651.3,882a103b39fffff
25100.5,8a2a1072cc67fff,1748.9,882a103b39fffff
24324.6,8a2a1072c747fff,1605.7,882a103b39fffff
28802.3,8a2a1008c387fff,1651.1,882a103b39fffff
27777.7,8a2a10725a07fff,1548.1,882a103b39fffff
28545.2,8a2a100d6497fff,1582.2,882a103b39fffff
32589.6,8a2a100ae0affff,1727.1,882a103b39fffff
28195.2,8a2a100890f7fff,1628.9,882a103b39fffff
33489.7,8a2a1008c757fff,1875.7,882a103b39fffff
25943.2,8a2a100d296ffff,1396.9,882a103b39fffff
29001.7,8a2a1008b04ffff,1700.7,882a103b39fffff
29758.4,8a2a10089d77fff,1647.0,882a103b39fffff
30328.5,8a2a10088a5ffff,1684.3,882a103b39fffff
29528.9,8a2a10089887fff,1639.3,882a103b39fffff
28280.9,8a2a10725247fff,1596.7,882a103b39fffff
28625.1,8a2a1008ba9ffff,1652.3,882a103b39fffff
29028.2,8a2a100d26f7fff,1778.6,882a103b39fffff
31108.9,8a2a100aa10ffff,1786.0,882a103b39fffff
27707.1,8a2a100d4cb7fff,1633.3,882a103b39fffff
28187.7,8a2a1008c35ffff,1603.4,882a103b39fffff
24129.5,8a2a1072c657fff,1581.3,882a103b39fffff
27242.6,8a2a1008dd1ffff,1509.1,882a103b39fffff
29047.7,8a2a1008d4f7fff,1655.5,882a103b39fffff
34294.9,8a2a100a17affff,1856.1,882a103b39fffff
27717.4,8a2a1008904ffff,1581.7,882a103b39fffff
27979.3,8a2a100ab757fff,1582.8,882a103b39fffff
29694.6,8a2a10089d5ffff,1643.1,882a103b39fffff
31063.1,8a2a100aa037fff,1793.6,882a103b39fffff
27094.6,8a2a100d6d6ffff,1544.4,882a103b39fffff
27782.3,8a2a10089357fff,1615.1,882a103b39fffff
26210.7,8a2a10721aa7fff,1822.2,882a103b39fffff
28516.2,8a2a1008b257fff,1679.9,882a103b39fffff
24379.5,8a2a1072d9a7fff,1648.2,882a103b39fffff
30198.4,8a2a1008864ffff,1799.0,882a103b39fffff
24070.3,8a2a1072dd67fff,1611.4,882a103b39fffff
27507.5,8a2a10089657fff,1571.1,882a103b39fffff
29442.0,8a2a10721a6ffff,1801.4,882a103b39fffff
28392.9,8a2a1008d09ffff,1612.3,882a103b39fffff
29448.1,8a2a100894affff,1756.4,882a103b39fffff
32754.8,8a2a100ae12ffff,1739.5,882a103b39fffff
26944.7,8a2a100d45affff,1544.7,882a103b39fffff
35649.0,8a2a100a14effff,1901.9,882a103b39fffff
28263.2,8a2a1072516ffff,1579.0,882a103b39fffff
26625.5,8a2a100d6827fff,1506.8,882a103b39fffff
28405.6,8a2a1008c247fff,1636.7,882a103b39fffff
28729.5,8a2a1008d5b7fff,1644.6,882a103b39fffff
27286.3,8a2a1008d027fff,1530.9,882a103b39fffff
26760.9,8a2a1008d8cffff,1507.6,882a103b39fffff
29898.0,8a2a1008c937fff,1694.8,882a103b39fffff
27994.3,8a2a100d2287fff,1650.9,882a103b39fffff
27449.2,8a2a10089287fff,1591.7,882a103b39fffff
27906.5,8a2a100d6527fff,1607.5,882a103b39fffff
27021.8,8a2a100d6397fff,1471.2,882a103b39fffff
28997.9,8a2a1008bb97fff,1694.0,882a103b39fffff
31901.7,8a2a100ae2b7fff,1668.0,882a103b39fffff
29096.6,8a2a100f248ffff,1580.3,882a103b39fffff
27926.6,8a2a100d6097fff,1545.3,882a103b39fffff
24542.8,8a2a1072c86ffff,1667.1,882a103b39fffff
25546.6,8a2a10728c5ffff,1733.9,882a103b39fffff
28794.8,8a2a100894dffff,1676.3,882a103b39fffff
29656.2,8a2a1008c72ffff,1687.2,882a103b39fffff
27306.9,8a2a100d60c7fff,1492.6,882a103b39fffff
24769.0,8a2a1072c90ffff,1698.1,882a103b39fffff
28135.1,8a2a1008d287fff,1603.4,882a103b39fffff
29465.3,8a2a1008c297fff,1695.5,882a103b39fffff
31256.4,8a2a1008806ffff,1781.8,882a103b39fffff
28481.9,8a2a1008d647fff,1639.6,882a103b39fffff
